 format: day,hour,value location:100_76 Start : 20230101 
12,200,29.9
12,300,29
12,400,28.700001
12,500,28.5
12,600,27.200001
12,700,26.700001
12,800,24.9
12,900,22.6
12,1000,20.700001
12,1100,20.1
12,1200,19.9
12,1300,20
12,1400,19.299999
12,1500,18.9
12,1600,18.799999
12,1700,19
12,1800,18.6
12,1900,18.5
12,2000,19
12,2100,21.1
12,2200,25.299999
12,2300,29
13,0,30.4
13,100,31.1
13,200,31.9
13,300,31
13,400,28.9
13,500,29.6
13,600,31.1
13,700,28.299999
13,800,25.799999
13,900,23.200001
13,1000,21.1
13,1100,19.799999
13,1200,19.1
13,1300,18.6
13,1400,18.9
13,1500,18.6
13,1600,18.1
13,1700,17.5
13,1800,17.299999
13,1900,17.200001
13,2000,17.6
13,2100,20.200001
13,2200,24.6
13,2300,28
14,0,27.799999
14,100,28.700001
14,200,29.299999
14,300,29.5
14,400,29.6
14,500,29.1
14,600,29.200001
14,700,26.6
14,800,26.4
14,900,23.9
14,1000,21.9
14,1100,21.700001
14,1200,21.6
14,1300,21.299999
14,1400,20.5
14,1500,23
14,1600,22.4
14,1700,21.200001
14,1800,20.799999
14,1900,20.200001
14,2000,20.1
14,2100,22.5
14,2200,25.5
14,2300,28
15,0,28.700001
15,100,30.1
15,200,30
15,300,31.200001
15,400,30.4
15,500,28.700001
15,600,29.1
15,700,29.1
15,800,27
15,900,25.299999
15,1000,23.4
15,1100,22.799999
15,1200,21.5
15,1300,21.299999
15,1400,21
15,1500,20.9
15,1600,20.5
15,1700,20.1
15,1800,19.9
15,1900,19.6
15,2000,20
15,2100,21.1
15,2200,23.200001
15,2300,26.1
16,0,26.9
16,100,29.1
16,200,30.4
16,300,29.5
16,400,27.9
16,500,27.5
16,600,27.9
16,700,28.4
16,800,25.799999
16,900,24.1
16,1000,25.299999
16,1100,21
16,1200,20.5
16,1300,20.299999
16,1400,21.700001
16,1500,20.4
16,1600,19.799999
16,1700,19.299999
16,1800,18.799999
16,1900,18.299999
16,2000,20.200001
16,2100,20.799999
16,2200,21.9
16,2300,24.4
17,0,25.6
17,100,25.700001
17,200,24.700001
17,300,25.9
17,400,27
17,500,25.4
17,600,24.9
17,700,26.200001
17,800,24.200001
17,900,23
17,1000,21.200001
17,1100,19.799999
17,1200,20.299999
17,1300,20.299999
17,1400,19.5
17,1500,18.6
17,1600,17.799999
17,1700,17.4
17,1800,19.9
17,1900,19
17,2000,18.1
17,2100,19.200001
17,2200,22.299999
17,2300,27.200001
18,0,29.799999
18,100,29.6
18,200,30.6
18,300,29.6
18,400,30.299999
18,500,28.700001
18,600,30
18,700,28.9
18,800,28.6
18,900,24.799999
18,1000,22.200001
18,1100,23.299999
18,1200,26.299999
18,1300,24.200001
18,1400,21.4
18,1500,20.200001
18,1600,22.1
18,1700,19.6
18,1800,21.200001
18,1900,19.4
18,2000,20.200001
18,2100,22.299999
18,2200,26.299999
18,2300,28.799999
19,0,30.1
19,100,30.5
19,200,30.1
19,300,31.1
19,400,30.9
19,500,30.6
19,600,30.1
19,700,29.5
19,800,28.4
19,900,24.9
19,1000,22.9
19,1100,23.4
19,1200,23.5
19,1300,22.700001
19,1400,22.299999
19,1500,21.6
19,1600,22.200001
19,1700,22.1
19,1800,19.299999
19,1900,19.200001
19,2000,19.200001
19,2100,21.1
19,2200,22.5
19,2300,23.1
20,0,24.4
20,100,25.1
20,200,25.299999
20,300,24.6
20,400,24.9
20,500,24.700001
20,600,23.200001
20,700,23.1
20,800,22.799999
20,900,22.4
20,1000,21.700001
20,1100,21
20,1200,20.799999
20,1300,20.9
20,1400,21.1
20,1500,20.799999
20,1600,20.5
20,1700,20.4
20,1800,21
20,1900,19.700001
20,2000,20.799999
20,2100,21.700001
20,2200,23.6
20,2300,26.200001
21,0,26.6
21,100,27.700001
21,200,30.200001
21,300,26.6
21,400,28.6
21,500,29.299999
21,600,27.9
21,700,25.5
21,800,24.200001
21,900,23.299999
21,1000,24
21,1100,21.700001
21,1200,21.700001
21,1300,22
21,1400,23.299999
21,1500,22.299999
21,1600,21.6
21,1700,21.799999
21,1800,21.799999
21,1900,22.200001
21,2000,22.299999
21,2100,22.6
21,2200,22.700001
21,2300,22.6
22,0,22.299999
22,100,22.700001
22,200,22.6
22,300,22.4
22,400,22.700001
22,500,23.4
22,600,23.299999
22,700,23.299999
22,800,23
22,900,23
22,1000,22.9
22,1100,23
22,1200,23.5
22,1300,23.299999
22,1400,23
22,1500,23.299999
22,1600,23
22,1700,22.799999
22,1800,22.5
22,1900,22.799999
22,2000,21.9
22,2100,22.4
22,2200,21.9
22,2300,24
23,0,24.200001
23,100,24.5
23,200,26.9
23,300,25.6
23,400,28.6
23,500,27.200001
23,600,26.5
23,700,26.299999
23,800,25.6
23,900,23.9
23,1000,23.4
23,1100,23.5
23,1200,23.799999
23,1300,23.1
23,1400,24.1
23,1500,23
23,1600,22.700001
23,1700,22.6
23,1800,22.1
23,1900,21.200001
23,2000,21.4
23,2100,22.200001
23,2200,23.1
23,2300,23.6
24,0,26.4
24,100,27.299999
24,200,27.4
24,300,26.1
24,400,26.5
24,500,25.5
24,600,28.200001
24,700,24.700001
24,800,23.9
24,900,23.299999
24,1000,22.700001
24,1100,22.299999
24,1200,21.9
24,1300,22.4
24,1400,22.5
24,1500,21.700001
24,1600,20.200001
24,1700,20.700001
24,1800,20.9
24,1900,21.799999
24,2000,21.6
24,2100,22.5
24,2200,23.799999
24,2300,23.5
25,0,24.700001
25,100,24.6
25,200,25.799999
25,300,26.4
25,400,27.200001
25,500,27.5
25,600,27.1
25,700,23.700001
25,800,23.799999
25,900,23
25,1000,22.9
25,1100,20.6
25,1200,22.4
25,1300,22.200001
25,1400,21.5
25,1500,23.1
25,1600,20.5
25,1700,18.6
25,1800,18
25,1900,18.5
25,2000,18.200001
25,2100,19.9
25,2200,22.1
25,2300,25.5
26,0,26.9
26,100,24.9
26,200,26.4
26,300,28.9
26,400,27.799999
26,500,26.5
26,600,26.299999
26,700,26.9
26,800,25
26,900,21.4
26,1000,19.6
26,1100,20.200001
26,1200,18.9
26,1300,19
26,1400,20.799999
26,1500,18.5
26,1600,17.5
26,1700,17.200001
26,1800,17.200001
26,1900,16.9
26,2000,17.200001
26,2100,18.299999
26,2200,20.5
26,2300,22.6
27,0,22.700001
27,100,23.799999
27,200,23.799999
27,300,23.6
27,400,24.4
27,500,23
27,600,22.6
27,700,22.299999
27,800,22.299999
27,900,21.6
27,1000,21.1
27,1100,20.9
27,1200,21.4
27,1300,21.299999
27,1400,21
27,1500,20.700001
27,1600,19.700001
27,1700,19.200001
27,1800,19.799999
27,1900,19.9
27,2000,20.4
27,2100,20.9
27,2200,23.4
27,2300,23.6
28,0,26.6
28,100,28.4
28,200,28
28,300,27.799999
28,400,28.6
28,500,28.4
28,600,26.700001
28,700,26.1
28,800,25.200001
28,900,23.1
28,1000,22.299999
28,1100,21.6
28,1200,21.799999
28,1300,21.799999
28,1400,21.1
28,1500,20.5
28,1600,20.9
28,1700,21.4
28,1800,21.4
28,1900,21.1
28,2000,21.5
28,2100,22.200001
28,2200,24.299999
28,2300,24.200001
29,0,26.299999
29,100,25.700001
29,200,25.6
29,300,25.4
29,400,23.299999
29,500,22.700001
29,600,22.6
29,700,22.6
29,800,22.6
29,900,23
29,1000,23.299999
29,1100,23.299999
29,1200,23.6
29,1300,23.9
29,1400,23.9
29,1500,23.799999
29,1600,23.6
29,1700,23.9
29,1800,23.799999
29,1900,23.700001
29,2000,23.700001
29,2100,23.700001
29,2200,23.6
29,2300,23.6
30,0,23.6
30,100,23.4
30,200,23.299999
30,300,23.299999
30,400,23.6
30,500,24.200001
30,600,24.200001
30,700,24.4
30,800,23.9
30,900,23.799999
30,1000,23.200001
30,1100,23.200001
30,1200,22.4
30,1300,22.299999
30,1400,21.1
30,1500,22
30,1600,21.799999
30,1700,22.1
30,1800,22.700001
30,1900,22.700001
30,2000,22.700001
30,2100,22.299999
30,2200,24.299999
30,2300,26.1
1,0,27.700001
1,100,25.4
1,200,30.700001
1,300,29.4
1,400,30
1,500,30.799999
1,600,27.9
1,700,27.9
1,800,26.1
1,900,25
1,1000,23.4
1,1100,21.700001
1,1200,22.1
1,1300,22.1
1,1400,23.200001
1,1500,23.1
1,1600,23
1,1700,22.200001
1,1800,21.9
1,1900,22
1,2000,22.5
1,2100,21.700001
1,2200,21.700001
1,2300,22
2,0,21.9
2,100,22.1
2,200,22.799999
2,300,22.9
2,400,23.299999
2,500,23.4
2,600,24.200001
2,700,24.4
2,800,24.299999
2,900,24.4
2,1000,24.200001
2,1100,24.5
2,1200,24.4
2,1300,24.700001
2,1400,24.4
2,1500,24.299999
2,1600,24.1
2,1700,24.4
2,1800,24.5
2,1900,24.4
2,2000,24.1
2,2100,24.200001
2,2200,24.200001
2,2300,24.1
3,0,23.9
3,100,24.200001
3,200,25.6
3,300,27.799999
3,400,29.9
3,500,30.4
3,600,27.700001
3,700,28.6
3,800,26.200001
3,900,24.6
3,1000,23.799999
3,1100,23.4
3,1200,23.299999
3,1300,23.799999
3,1400,23.4
3,1500,22.5
3,1600,22.700001
3,1700,21.799999
3,1800,22.200001
3,1900,22.4
3,2000,22.700001
3,2100,23.6
3,2200,26.299999
3,2300,28.200001
4,0,29.9
4,100,31.200001
4,200,31.200001
4,300,30.799999
4,400,31.700001
4,500,29.799999
4,600,28.4
4,700,28.700001
4,800,26.9
4,900,24
4,1000,23.9
4,1100,23.5
4,1200,23.5
4,1300,23.6
4,1400,23.6
4,1500,23.6
4,1600,23.5
4,1700,23.1
4,1800,22.9
4,1900,22.4
4,2000,23.299999
4,2100,23.6
4,2200,23.1
4,2300,24.6
5,0,26.6
5,100,27.1
5,200,29.1
5,300,29.9
5,400,30.299999
5,500,30.700001
5,600,29.6
5,700,27.299999
5,800,26.4
5,900,24.799999
5,1000,23.1
5,1100,22.6
5,1200,23.1
5,1300,22.9
5,1400,22
5,1500,21.799999
5,1600,22.799999
5,1700,21.799999
5,1800,21.4
5,1900,22.299999
5,2000,23.299999
5,2100,23.799999
5,2200,24.799999
5,2300,28.1
6,0,26.4
6,100,27.1
6,200,27.5
6,300,26
6,400,26.200001
6,500,26.700001
6,600,25.700001
6,700,25.200001
6,800,25.299999
6,900,25
6,1000,25
6,1100,24.799999
6,1200,24.700001
6,1300,24.6
6,1400,24.4
6,1500,24.299999
6,1600,24.299999
6,1700,24.5
6,1800,24.5
6,1900,24.299999
6,2000,24.6
6,2100,24.9
6,2200,25.4
6,2300,26.5
7,0,29.1
7,100,28.299999
7,200,31
7,300,29.299999
7,400,29.1
7,500,27.5
7,600,25
7,700,25.5
7,800,25.4
7,900,24.9
7,1000,24.4
7,1100,23.9
7,1200,24.6
7,1300,24.5
7,1400,24.4
7,1500,24.5
7,1600,24.200001
7,1700,24.200001
7,1800,24.1
7,1900,24.700001
7,2000,23.5
7,2100,24.4
7,2200,24.4
7,2300,24.9
8,0,25.5
8,100,26.299999
8,200,26.200001
8,300,27
8,400,28.5
8,500,26.9
8,600,26.5
8,700,25.700001
8,800,25.299999
8,900,24.700001
8,1000,24.700001
8,1100,24.4
8,1200,24.4
8,1300,24.5
8,1400,24.5
8,1500,24.5
8,1600,24.700001
8,1700,24.6
8,1800,23.700001
8,1900,24
8,2000,22.799999
8,2100,22.9
8,2200,24.6
8,2300,23.9
9,0,25.200001
9,100,25.799999
9,200,25.799999
9,300,25.1
9,400,24.799999
9,500,25.700001
9,600,25
9,700,24.299999
9,800,24.5
9,900,23.799999
9,1000,23.9
9,1100,23.9
9,1200,24.200001
9,1300,24.5
9,1400,24.6
9,1500,24.700001
9,1600,24.6
9,1700,24.4
9,1800,24.5
9,1900,24.9
9,2000,24.299999
9,2100,24.4
9,2200,24.6
9,2300,24.1
10,0,23.799999
10,100,23
10,200,23.4
10,300,26
10,400,25.4
10,500,27.6
10,600,23.299999
10,700,22.299999
10,800,22.9
10,900,22.4
10,1000,21.9
10,1100,21.799999
10,1200,21.4
10,1300,21.299999
10,1400,20.799999
10,1500,21.200001
10,1600,21.299999
10,1700,21.299999
10,1800,21.4
10,1900,21.5
10,2000,21.4
10,2100,21.9
10,2200,22.9
10,2300,23
11,0,22.6
11,100,24.1
11,200,25.4
11,300,25.700001
11,400,24.9
11,500,24.200001
11,600,24
11,700,23.4
11,800,22.9
11,900,22.200001
11,1000,21.700001
11,1100,21.700001
11,1200,21.700001
11,1300,21.799999
11,1400,21.9
11,1500,21.4
11,1600,20.5
11,1700,20.4
11,1800,20.5
11,1900,20.5
11,2000,20.6
11,2100,22.200001
11,2200,24.6
11,2300,27.9
12,0,30.1
12,100,30.9
12,200,29.700001
12,300,28.9
12,400,28.6
12,500,28.1
12,600,26.799999
12,700,27.1
12,800,25.1
12,900,23.200001
12,1000,22.200001
12,1100,21.799999
12,1200,21.299999
12,1300,21.299999
12,1400,20.9
12,1500,20.700001
12,1600,20.4
12,1700,20.4
12,1800,20.5
12,1900,20.299999
12,2000,20.299999
12,2100,21.5
12,2200,23.1
12,2300,26.6
13,0,27.299999
13,100,26.9
13,200,26.6
13,300,27
13,400,28.6
13,500,25.5
13,600,24.799999
13,700,25.799999
13,800,24.799999
13,900,23.9
13,1000,23.5
13,1100,23.299999
13,1200,23
13,1300,22.799999
13,1400,22.5
13,1500,22.4
13,1600,22.1
13,1700,21.799999
13,1800,21.9
13,1900,21.799999
13,2000,22
13,2100,22.200001
13,2200,22.5
13,2300,23.200001
14,0,24.4
14,100,24.700001
14,200,23.299999
14,300,23.4
14,400,24.4
14,500,24.1
14,600,23.6
14,700,22.6
14,800,22.299999
14,900,22.6
14,1000,22.1
14,1100,21.9
14,1200,21.9
14,1300,21.9
14,1400,21.799999
14,1500,21.9
14,1600,22
14,1700,22.1
14,1800,22
14,1900,21.9
14,2000,22
14,2100,22.299999
14,2200,22.700001
14,2300,23.700001
15,0,24
15,100,24.299999
15,200,25.799999
15,300,26.5
15,400,25.299999
15,500,26.4
15,600,25.1
15,700,24.799999
15,800,24.200001
15,900,23.4
15,1000,22.799999
15,1100,22.5
15,1200,22.5
15,1300,22.5
15,1400,22.4
15,1500,22.200001
15,1600,22.1
15,1700,22.200001
15,1800,22.200001
15,1900,22.299999
15,2000,22.4
15,2100,22.4
15,2200,22.9
15,2300,23.299999
16,0,24.5
16,100,23.799999
16,200,23.6
16,300,23.700001
16,400,23.5
16,500,23.4
16,600,24
16,700,24.299999
16,800,24
16,900,23.6
16,1000,24
16,1100,24.200001
16,1200,23.9
16,1300,23.799999
16,1400,23.9
16,1500,24.5
16,1600,23.799999
16,1700,24.6
16,1800,24.1
16,1900,24
16,2000,23.9
16,2100,24.200001
16,2200,24.6
16,2300,24.9
17,0,24.799999
17,100,25.1
17,200,26
17,300,25.700001
17,400,27.5
17,500,28.1
17,600,30.4
17,700,28
17,800,26.4
17,900,25.9
17,1000,25.6
17,1100,25.5
17,1200,25.5
17,1300,25.6
17,1400,25.6
17,1500,25.5
17,1600,25.299999
17,1700,25.1
17,1800,25.299999
17,1900,25.1
17,2000,25.200001
17,2100,25.200001
17,2200,25.6
17,2300,26.4
18,0,26.700001
18,100,26.5
18,200,26
18,300,25.700001
18,400,26
18,500,26.1
18,600,26.299999
18,700,26.200001
18,800,25.799999
18,900,25.799999
18,1000,25.5
18,1100,25.299999
18,1200,25.299999
18,1300,24.799999
18,1400,24.5
18,1500,24.5
18,1600,24.4
18,1700,24.299999
18,1800,25
18,1900,24.799999
18,2000,24.4
18,2100,25.299999
18,2200,24.200001
18,2300,24.4
19,0,28.700001
19,100,27.799999
19,200,27
19,300,24.6
19,400,24.200001
19,500,25.4
19,600,25.5
19,700,27.799999
19,800,26.299999
19,900,24.799999
19,1000,23.200001
19,1100,23.5
19,1200,23
19,1300,24.799999
19,1400,25
19,1500,25.1
19,1600,25.200001
19,1700,24.200001
19,1800,25.1
19,1900,24.700001
19,2000,25.4
19,2100,26.1
19,2200,28.299999
19,2300,27.299999
20,0,28.4
20,100,29.5
20,200,30
20,300,30.799999
20,400,32.5
20,500,29.1
20,600,28.5
20,700,27.4
20,800,27.299999
20,900,26.9
20,1000,26.700001
20,1100,26.5
20,1200,26.799999
20,1300,26.5
20,1400,26.5
20,1500,26.299999
20,1600,26.4
20,1700,26.299999
20,1800,26.299999
20,1900,26.4
20,2000,26.5
20,2100,26.200001
20,2200,25.6
20,2300,28.299999
21,0,31.4
21,100,30
21,200,32.400002
21,300,32.799999
21,400,32.700001
21,500,31.9
21,600,32.5
21,700,31.200001
21,800,28.799999
21,900,27.799999
21,1000,26.799999
21,1100,26.700001
21,1200,26.299999
21,1300,24.5
21,1400,25.799999
21,1500,25.9
21,1600,26.1
21,1700,26.200001
21,1800,26.4
21,1900,26
21,2000,25.4
21,2100,26.4
21,2200,28.5
21,2300,29.5
22,0,29.299999
22,100,30.799999
22,200,32.799999
22,300,30.9
22,400,30.799999
22,500,30.4
22,600,29.5
22,700,28.299999
22,800,27.799999
22,900,27.299999
22,1000,26.799999
22,1100,26.9
22,1200,26.9
22,1300,26.700001
22,1400,27
22,1500,26.700001
22,1600,26.4
22,1700,26.299999
22,1800,26.200001
22,1900,26.799999
22,2000,26.4
22,2100,26.9
22,2200,27.5
22,2300,28.6
23,0,29.5
23,100,33.099998
23,200,33.200001
23,300,30.4
23,400,29.4
23,500,30.1
23,600,29.9
23,700,30.299999
23,800,28.700001
23,900,28
23,1000,27.4
23,1100,27.299999
23,1200,26.700001
23,1300,26.799999
23,1400,26.4
23,1500,26.5
23,1600,22.5
23,1700,22.700001
23,1800,23.1
23,1900,23
23,2000,23.200001
23,2100,24.200001
23,2200,23.799999
23,2300,24.1
24,0,25.4
24,100,25.4
24,200,28.799999
24,300,28.5
24,400,25.6
24,500,27.4
24,600,26.299999
24,700,26.5
24,800,26.299999
24,900,26.700001
24,1000,26.200001
24,1100,25.4
24,1200,24.6
24,1300,25.799999
24,1400,25.4
24,1500,25
24,1600,25.200001
24,1700,25.200001
24,1800,25.1
24,1900,25.9
24,2000,24.9
24,2100,26.1
24,2200,27.9
24,2300,28.9
25,0,31.4
25,100,32
25,200,31.799999
25,300,32.700001
25,400,33.099998
25,500,32.299999
25,600,32.599998
25,700,31.4
25,800,28.700001
25,900,27.6
25,1000,26.4
25,1100,25.9
25,1200,25.799999
25,1300,25.9
25,1400,26.6
25,1500,25.4
25,1600,25.1
25,1700,25.1
25,1800,24.799999
25,1900,24.9
25,2000,25
25,2100,26.200001
25,2200,28.799999
25,2300,30.5
26,0,31
26,100,31.200001
26,200,32.799999
26,300,33.299999
26,400,33.5
26,500,33.099998
26,600,31.1
26,700,30.6
26,800,29
26,900,28.5
26,1000,25.9
26,1100,25.200001
26,1200,26
26,1300,26.200001
26,1400,26.5
26,1500,26.5
26,1600,26.700001
26,1700,26.6
26,1800,26.700001
26,1900,26.5
26,2000,26.700001
26,2100,27.4
26,2200,28.299999
26,2300,29.5
27,0,29.4
27,100,31.1
27,200,32
27,300,32.299999
27,400,32.200001
27,500,31
27,600,29.9
27,700,30.700001
27,800,30.4
27,900,28.6
27,1000,27.799999
27,1100,27.799999
27,1200,27.9
27,1300,27.799999
27,1400,27.799999
27,1500,27.700001
27,1600,27.4
27,1700,27.299999
27,1800,27
27,1900,27
27,2000,27
27,2100,27.4
27,2200,28.4
27,2300,30.700001
28,0,31.4
28,100,32.599998
28,200,33.799999
28,300,33.599998
28,400,33.700001
28,500,33.099998
28,600,33.5
28,700,32.200001
28,800,30.700001
28,900,29.4
28,1000,28.6
28,1100,28.1
28,1200,27.299999
28,1300,27.5
28,1400,27.200001
28,1500,27.299999
28,1600,27.200001
28,1700,27.1
28,1800,27.1
28,1900,26.5
28,2000,26.4
28,2100,26.6
28,2200,28.799999
28,2300,30.9
29,0,32.200001
29,100,33.5
29,200,34.900002
29,300,34.799999
29,400,31.299999
29,500,33.299999
29,600,32.299999
29,700,32.599998
29,800,30.299999
29,900,28.9
29,1000,28
29,1100,26.700001
29,1200,27.9
29,1300,27.4
29,1400,27.5
29,1500,26.5
29,1600,27
29,1700,26.5
29,1800,26.4
29,1900,26.5
29,2000,26
29,2100,26.799999
29,2200,28.799999
29,2300,31.799999
30,0,33.299999
30,100,34.400002
30,200,33.599998
30,300,35.900002
30,400,33.599998
30,500,35
30,600,33.900002
30,700,33.700001
30,800,32.099998
30,900,30.4
30,1000,29.5
30,1100,27.700001
30,1200,27.200001
30,1300,26.9
30,1400,26.4
30,1500,26.1
30,1600,26
30,1700,25.700001
30,1800,25.4
30,1900,25.200001
30,2000,25.1
30,2100,26.700001
30,2200,29
30,2300,31.9
31,0,33.799999
31,100,33.599998
31,200,33.799999
31,300,33.5
31,400,34.200001
31,500,33.700001
31,600,34.200001
31,700,33.599998
31,800,31.4
31,900,28.6
31,1000,27.6
31,1100,27
31,1200,29.200001
31,1300,28.700001
31,1400,27.200001
31,1500,25.799999
31,1600,27.200001
31,1700,27.299999
31,1800,27.200001
31,1900,26.6
31,2000,26.1
31,2100,26.6
31,2200,27.9
31,2300,31.799999
1,0,32.099998
1,100,33.099998
1,200,33.099998
1,300,33.5
1,400,33.700001
1,500,33.099998
1,600,33.5
1,700,32.099998
1,800,30.4
1,900,28.200001
1,1000,27.9
1,1100,27.6
1,1200,28.700001
1,1300,28.6
1,1400,28.200001
1,1500,28
1,1600,27.799999
1,1700,28.1
1,1800,27.9
1,1900,27
1,2000,27
1,2100,27.9
1,2200,29.700001
1,2300,32.200001
2,0,31.6
2,100,31.799999
2,200,34.700001
2,300,34.299999
2,400,33.299999
2,500,32.900002
2,600,33.400002
2,700,32.400002
2,800,30.5
2,900,29.299999
2,1000,28.5
2,1100,29.299999
2,1200,29.700001
2,1300,29.4
2,1400,29.5
2,1500,29.6
2,1600,29
2,1700,28
2,1800,28.200001
2,1900,27
2,2000,28.4
2,2100,29
2,2200,31
2,2300,33.400002
3,0,33.200001
3,100,33.900002
3,200,35.799999
3,300,35.400002
3,400,34
3,500,34.799999
3,600,34.200001
3,700,33.5
3,800,30.200001
3,900,29.200001
3,1000,28.5
3,1100,27.9
3,1200,27.6
3,1300,27
3,1400,27.299999
3,1500,27.299999
3,1600,27.200001
3,1700,27.299999
3,1800,27.200001
3,1900,27
3,2000,27.299999
3,2100,28
3,2200,28.5
3,2300,30.799999
4,0,31.799999
4,100,33.900002
4,200,32.200001
4,300,34.599998
4,400,34.5
4,500,33.599998
4,600,32.700001
4,700,32.099998
4,800,29.799999
4,900,27.9
4,1000,26.799999
4,1100,26.9
4,1200,26.9
4,1300,26.799999
4,1400,26.5
4,1500,26.299999
4,1600,26.6
4,1700,26.5
4,1800,26.299999
4,1900,26.1
4,2000,26
4,2100,26.299999
4,2200,28
4,2300,30.4
5,0,31.799999
5,100,32.700001
5,200,33.400002
5,300,33.5
5,400,33.099998
5,500,33
5,600,32.299999
5,700,31.4
5,800,28.700001
5,900,27
5,1000,26.4
5,1100,26.1
5,1200,26.1
5,1300,25.9
5,1400,25.799999
5,1500,25.6
5,1600,25.299999
5,1700,25.700001
5,1800,25.299999
5,1900,25.5
5,2000,25.5
5,2100,26.6
5,2200,27.200001
5,2300,30.9
6,0,32.299999
6,100,31.700001
6,200,31.200001
6,300,31.1
6,400,30.6
6,500,32.099998
6,600,28.9
6,700,27.700001
6,800,29.299999
6,900,27.5
6,1000,26.5
6,1100,26.200001
6,1200,25.799999
6,1300,25.700001
6,1400,25.200001
6,1500,25.1
6,1600,25.1
6,1700,24.4
6,1800,24.1
6,1900,24
6,2000,24.200001
6,2100,25.299999
6,2200,27.5
6,2300,30.799999
7,0,32.799999
7,100,33.099998
7,200,33.299999
7,300,32.900002
7,400,33.5
7,500,32.799999
7,600,32.200001
7,700,31.700001
7,800,29.9
7,900,29.200001
7,1000,27.5
7,1100,26.799999
7,1200,26.200001
7,1300,26
7,1400,25.4
7,1500,25
7,1600,25
7,1700,25.299999
7,1800,25.6
7,1900,25.6
7,2000,25.6
7,2100,26.299999
7,2200,28.700001
7,2300,32.099998
8,0,33.5
8,100,33.700001
8,200,34.099998
8,300,33.5
8,400,34
8,500,35.099998
8,600,27.700001
8,700,27.1
8,800,26.799999
8,900,26.5
8,1000,25.700001
8,1100,25.299999
8,1200,24.9
8,1300,24.299999
8,1400,24
8,1500,24.200001
8,1600,24.299999
8,1700,23.9
8,1800,24
8,1900,23.9
8,2000,23.700001
8,2100,24.5
8,2200,25.6
8,2300,29.1
9,0,31.6
9,100,32.700001
9,200,33.400002
9,300,33.400002
9,400,32.900002
9,500,32.200001
9,600,30.700001
9,700,31.700001
9,800,29
9,900,28.1
9,1000,26.700001
9,1100,26.200001
9,1200,25.6
9,1300,25.700001
9,1400,25.5
9,1500,25
9,1600,24.5
9,1700,24.6
9,1800,24.200001
9,1900,23.9
9,2000,23.799999
9,2100,24.9
9,2200,26.4
9,2300,30.1
10,0,32
10,100,32.5
10,200,33.5
10,300,33.599998
10,400,33.5
10,500,33
10,600,31.5
10,700,31.200001
10,800,29.1
10,900,27
10,1000,25.9
10,1100,25.6
10,1200,25.700001
10,1300,25.799999
10,1400,25.6
10,1500,25.700001
10,1600,25.200001
10,1700,24.799999
10,1800,24.299999
10,1900,23.5
10,2000,23.9
10,2100,24.4
10,2200,26.4
10,2300,29
11,0,31.200001
11,100,32
11,200,33.099998
11,300,32.5
11,400,33
11,500,33
11,600,32.400002
11,700,31.1
11,800,28.9
11,900,26.4
11,1000,25.4
11,1100,24.9
11,1200,24.799999
11,1300,24.700001
11,1400,24.200001
11,1500,24.6
11,1600,24.299999
11,1700,24.299999
11,1800,24.1
11,1900,24.5
11,2000,24.299999
11,2100,25.200001
11,2200,26.5
11,2300,29
12,0,31.5
12,100,32.400002
12,200,32.400002
12,300,32.5
12,400,32.900002
12,500,32.400002
12,600,32.099998
12,700,31.1
12,800,28.9
12,900,26.4
12,1000,25.4
12,1100,25.1
12,1200,25
12,1300,24.9
12,1400,24.700001
12,1500,24.799999
12,1600,24.700001
12,1700,24.700001
12,1800,24.200001
12,1900,24.299999
12,2000,24.299999
12,2100,25
12,2200,26.6
12,2300,30.200001
13,0,30.200001
13,100,32.700001
13,200,33.200001
13,300,33.200001
13,400,32.799999
13,500,32.099998
13,600,31.9
13,700,31
13,800,28.9
13,900,26.9
13,1000,25.799999
13,1100,25.9
13,1200,25.5
13,1300,25.1
13,1400,25
13,1500,24.9
13,1600,25
13,1700,25.1
13,1800,24.9
13,1900,24.799999
13,2000,24.9
13,2100,25.799999
13,2200,26.9
13,2300,30
14,0,31.9
14,100,32.5
14,200,33.599998
14,300,33.099998
14,400,33.5
14,500,33.599998
14,600,32
14,700,31.6
14,800,29.5
14,900,27.6
14,1000,26.6
14,1100,26.299999
14,1200,26.1
14,1300,26.1
14,1400,26.1
14,1500,25.9
14,1600,26
14,1700,25
14,1800,25.1
14,1900,24.799999
14,2000,25.299999
14,2100,25.799999
14,2200,27
14,2300,30
15,0,31.6
15,100,32.200001
15,200,33.400002
15,300,33.900002
15,400,32.799999
15,500,32.400002
15,600,31.299999
15,700,30.4
15,800,28.9
15,900,26.799999
15,1000,26
15,1100,25.799999
15,1200,25.9
15,1300,26
15,1400,26.200001
15,1500,25.5
15,1600,25.299999
15,1700,25.200001
15,1800,25.299999
15,1900,25.299999
15,2000,24.9
15,2100,25.700001
15,2200,27.1
15,2300,29.4
16,0,31.5
16,100,32.5
16,200,33.400002
16,300,33.700001
16,400,34.200001
16,500,34
16,600,30.299999
16,700,29.200001
16,800,28.700001
16,900,27.299999
16,1000,26.4
16,1100,26
16,1200,26.1
16,1300,26.200001
16,1400,26
16,1500,25.799999
16,1600,25.799999
16,1700,25.799999
16,1800,25.299999
16,1900,24.700001
16,2000,24.799999
16,2100,25.700001
16,2200,27
16,2300,29.700001
17,0,32.200001
