 format: day,hour,value location:100_76 Start : 20230101 
15,1100,83
15,1200,88
15,1300,92
15,1400,97
15,1500,98
15,1600,98
15,1700,99
15,1800,99
15,1900,99
15,2000,99
15,2100,99
15,2200,97
15,2300,71
16,0,68
16,100,61
16,200,55
16,300,43
16,400,62
16,500,64
16,600,62
16,700,57
16,800,66
16,900,71
16,1000,65
16,1100,87
16,1200,89
16,1300,88
16,1400,77
16,1500,85
16,1600,88
16,1700,91
16,1800,91
16,1900,91
16,2000,81
16,2100,87
16,2200,84
16,2300,73
17,0,62
17,100,63
17,200,65
17,300,58
17,400,53
17,500,61
17,600,58
17,700,59
17,800,64
17,900,65
17,1000,79
17,1100,87
17,1200,82
17,1300,85
17,1400,89
17,1500,90
17,1600,94
17,1700,96
17,1800,80
17,1900,86
17,2000,91
17,2100,90
17,2200,67
17,2300,51
18,0,41
18,100,44
18,200,43
18,300,45
18,400,47
18,500,55
18,600,45
18,700,45
18,800,40
18,900,52
18,1000,67
18,1100,62
18,1200,49
18,1300,57
18,1400,72
18,1500,79
18,1600,68
18,1700,79
18,1800,75
18,1900,79
18,2000,81
18,2100,80
18,2200,59
18,2300,55
19,0,50
19,100,47
19,200,40
19,300,52
19,400,50
19,500,52
19,600,49
19,700,48
19,800,44
19,900,61
19,1000,69
19,1100,66
19,1200,59
19,1300,69
19,1400,73
19,1500,71
19,1600,60
19,1700,58
19,1800,80
19,1900,85
19,2000,88
19,2100,85
19,2200,71
19,2300,80
20,0,75
20,100,57
20,200,61
20,300,64
20,400,58
20,500,64
20,600,79
20,700,80
20,800,83
20,900,85
20,1000,89
20,1100,93
20,1200,93
20,1300,93
20,1400,93
20,1500,95
20,1600,93
20,1700,97
20,1800,88
20,1900,96
20,2000,97
20,2100,93
20,2200,83
20,2300,68
21,0,63
21,100,59
21,200,55
21,300,62
21,400,62
21,500,64
21,600,64
21,700,68
21,800,76
21,900,82
21,1000,71
21,1100,90
21,1200,91
21,1300,90
21,1400,79
21,1500,86
21,1600,87
21,1700,88
21,1800,89
21,1900,88
21,2000,89
21,2100,91
21,2200,93
21,2300,96
22,0,98
22,100,98
22,200,98
22,300,97
22,400,97
22,500,98
22,600,98
22,700,99
22,800,99
22,900,99
22,1000,99
22,1100,99
22,1200,98
22,1300,98
22,1400,98
22,1500,97
22,1600,97
22,1700,96
22,1800,96
22,1900,96
22,2000,96
22,2100,96
22,2200,95
22,2300,92
23,0,90
23,100,87
23,200,80
23,300,82
23,400,75
23,500,73
23,600,78
23,700,73
23,800,82
23,900,88
23,1000,89
23,1100,90
23,1200,87
23,1300,90
23,1400,84
23,1500,88
23,1600,90
23,1700,91
23,1800,93
23,1900,96
23,2000,96
23,2100,92
23,2200,86
23,2300,84
24,0,74
24,100,69
24,200,70
24,300,76
24,400,75
24,500,74
24,600,64
24,700,78
24,800,79
24,900,84
24,1000,86
24,1100,88
24,1200,89
24,1300,90
24,1400,89
24,1500,94
24,1600,95
24,1700,97
24,1800,98
24,1900,91
24,2000,72
24,2100,64
24,2200,55
24,2300,53
25,0,50
25,100,46
25,200,48
25,300,49
25,400,42
25,500,41
25,600,48
25,700,60
25,800,61
25,900,62
25,1000,60
25,1100,77
25,1200,60
25,1300,61
25,1400,66
25,1500,59
25,1600,75
25,1700,84
25,1800,86
25,1900,80
25,2000,82
25,2100,81
25,2200,71
25,2300,53
26,0,49
26,100,53
26,200,44
26,300,44
26,400,43
26,500,47
26,600,51
26,700,49
26,800,49
26,900,60
26,1000,71
26,1100,76
26,1200,82
26,1300,78
26,1400,60
26,1500,77
26,1600,84
26,1700,83
26,1800,85
26,1900,85
26,2000,82
26,2100,84
26,2200,76
26,2300,68
27,0,66
27,100,63
27,200,56
27,300,60
27,400,60
27,500,64
27,600,67
27,700,76
27,800,81
27,900,89
27,1000,92
27,1100,89
27,1200,90
27,1300,94
27,1400,96
27,1500,96
27,1600,97
27,1700,97
27,1800,98
27,1900,98
27,2000,99
27,2100,98
27,2200,89
27,2300,81
28,0,75
28,100,68
28,200,68
28,300,68
28,400,64
28,500,63
28,600,69
28,700,71
28,800,74
28,900,83
28,1000,88
28,1100,92
28,1200,90
28,1300,88
28,1400,94
28,1500,95
28,1600,94
28,1700,92
28,1800,91
28,1900,93
28,2000,90
28,2100,86
28,2200,79
28,2300,77
29,0,76
29,100,77
29,200,78
29,300,77
29,400,91
29,500,96
29,600,97
29,700,98
29,800,98
29,900,99
29,1000,99
29,1100,99
29,1200,99
29,1300,98
29,1400,98
29,1500,97
29,1600,98
29,1700,98
29,1800,98
29,1900,98
29,2000,98
29,2100,98
29,2200,98
29,2300,98
30,0,98
30,100,98
30,200,98
30,300,98
30,400,98
30,500,97
30,600,94
30,700,92
30,800,93
30,900,93
30,1000,96
30,1100,97
30,1200,98
30,1300,99
30,1400,99
30,1500,99
30,1600,99
30,1700,99
30,1800,99
30,1900,99
30,2000,99
30,2100,99
30,2200,99
30,2300,86
1,0,77
1,100,80
1,200,69
1,300,68
1,400,64
1,500,65
1,600,69
1,700,71
1,800,77
1,900,81
1,1000,89
1,1100,92
1,1200,93
1,1300,94
1,1400,92
1,1500,92
1,1600,95
1,1700,97
1,1800,98
1,1900,99
1,2000,99
1,2100,99
1,2200,99
1,2300,100
2,0,100
2,100,100
2,200,100
2,300,100
2,400,100
2,500,99
2,600,100
2,700,100
2,800,99
2,900,99
2,1000,99
2,1100,99
2,1200,99
2,1300,99
2,1400,98
2,1500,98
2,1600,98
2,1700,98
2,1800,98
2,1900,97
2,2000,98
2,2100,98
2,2200,98
2,2300,98
3,0,98
3,100,99
3,200,98
3,300,88
3,400,76
3,500,70
3,600,81
3,700,73
3,800,79
3,900,87
3,1000,91
3,1100,93
3,1200,95
3,1300,92
3,1400,93
3,1500,96
3,1600,97
3,1700,97
3,1800,98
3,1900,98
3,2000,98
3,2100,96
3,2200,80
3,2300,71
4,0,65
4,100,63
4,200,59
4,300,60
4,400,56
4,500,62
4,600,70
4,700,72
4,800,76
4,900,89
4,1000,93
4,1100,95
4,1200,97
4,1300,98
4,1400,98
4,1500,98
4,1600,98
4,1700,98
4,1800,99
4,1900,98
4,2000,98
4,2100,97
4,2200,98
4,2300,96
5,0,85
5,100,81
5,200,74
5,300,67
5,400,65
5,500,67
5,600,65
5,700,74
5,800,77
5,900,83
5,1000,90
5,1100,93
5,1200,94
5,1300,94
5,1400,94
5,1500,96
5,1600,96
5,1700,95
5,1800,97
5,1900,97
5,2000,96
5,2100,93
5,2200,93
5,2300,81
6,0,82
6,100,80
6,200,80
6,300,85
6,400,86
6,500,82
6,600,86
6,700,89
6,800,90
6,900,91
6,1000,92
6,1100,94
6,1200,95
6,1300,95
6,1400,95
6,1500,95
6,1600,94
6,1700,93
6,1800,92
6,1900,94
6,2000,93
6,2100,91
6,2200,88
6,2300,85
7,0,73
7,100,76
7,200,70
7,300,74
7,400,77
7,500,77
7,600,87
7,700,88
7,800,89
7,900,91
7,1000,93
7,1100,95
7,1200,95
7,1300,96
7,1400,96
7,1500,96
7,1600,97
7,1700,97
7,1800,98
7,1900,97
7,2000,94
7,2100,95
7,2200,94
7,2300,91
8,0,89
8,100,84
8,200,87
8,300,85
8,400,78
8,500,83
8,600,84
8,700,88
8,800,90
8,900,94
8,1000,95
8,1100,98
8,1200,98
8,1300,99
8,1400,99
8,1500,99
8,1600,99
8,1700,99
8,1800,98
8,1900,98
8,2000,99
8,2100,99
8,2200,98
8,2300,96
9,0,94
9,100,94
9,200,90
9,300,93
9,400,95
9,500,95
9,600,95
9,700,96
9,800,94
9,900,95
9,1000,97
9,1100,98
9,1200,99
9,1300,99
9,1400,99
9,1500,99
9,1600,99
9,1700,99
9,1800,98
9,1900,98
9,2000,98
9,2100,97
9,2200,97
9,2300,98
10,0,98
10,100,98
10,200,98
10,300,92
10,400,87
10,500,82
10,600,88
10,700,94
10,800,92
10,900,92
10,1000,96
10,1100,97
10,1200,98
10,1300,98
10,1400,98
10,1500,99
10,1600,99
10,1700,99
10,1800,99
10,1900,99
10,2000,99
10,2100,99
10,2200,98
10,2300,91
11,0,93
11,100,89
11,200,81
11,300,79
11,400,79
11,500,83
11,600,84
11,700,85
11,800,90
11,900,92
11,1000,94
11,1100,94
11,1200,96
11,1300,96
11,1400,95
11,1500,97
11,1600,98
11,1700,98
11,1800,99
11,1900,99
11,2000,99
11,2100,100
11,2200,96
11,2300,75
12,0,68
12,100,63
12,200,67
12,300,70
12,400,69
12,500,70
12,600,73
12,700,72
12,800,79
12,900,87
12,1000,92
12,1100,92
12,1200,94
12,1300,96
12,1400,97
12,1500,98
12,1600,98
12,1700,99
12,1800,99
12,1900,99
12,2000,99
12,2100,99
12,2200,98
12,2300,76
13,0,68
13,100,74
13,200,76
13,300,75
13,400,68
13,500,77
13,600,84
13,700,80
13,800,85
13,900,90
13,1000,93
13,1100,95
13,1200,95
13,1300,95
13,1400,97
13,1500,98
13,1600,98
13,1700,98
13,1800,99
13,1900,99
13,2000,99
13,2100,99
13,2200,100
13,2300,100
14,0,99
14,100,98
14,200,94
14,300,96
14,400,88
14,500,89
14,600,90
14,700,97
14,800,98
14,900,99
14,1000,99
14,1100,99
14,1200,100
14,1300,100
14,1400,100
14,1500,100
14,1600,100
14,1700,100
14,1800,100
14,1900,100
14,2000,100
14,2100,100
14,2200,100
14,2300,99
15,0,98
15,100,94
15,200,89
15,300,89
15,400,88
15,500,86
15,600,89
15,700,89
15,800,91
15,900,94
15,1000,95
15,1100,97
15,1200,98
15,1300,99
15,1400,99
15,1500,99
15,1600,100
15,1700,100
15,1800,100
15,1900,100
15,2000,100
15,2100,100
15,2200,100
15,2300,100
16,0,100
16,100,99
16,200,99
16,300,99
16,400,99
16,500,98
16,600,99
16,700,99
16,800,99
16,900,95
16,1000,89
16,1100,88
16,1200,92
16,1300,94
16,1400,96
16,1500,96
16,1600,97
16,1700,97
16,1800,97
16,1900,98
16,2000,98
16,2100,98
16,2200,98
16,2300,98
17,0,98
17,100,97
17,200,94
17,300,95
17,400,88
17,500,85
17,600,74
17,700,81
17,800,89
17,900,92
17,1000,93
17,1100,94
17,1200,94
17,1300,94
17,1400,95
17,1500,95
17,1600,96
17,1700,96
17,1800,95
17,1900,94
17,2000,94
17,2100,95
17,2200,94
17,2300,92
18,0,90
18,100,92
18,200,94
18,300,96
18,400,96
18,500,95
18,600,94
18,700,93
18,800,94
18,900,94
18,1000,94
18,1100,95
18,1200,94
18,1300,95
18,1400,94
18,1500,95
18,1600,94
18,1700,95
18,1800,92
18,1900,93
18,2000,93
18,2100,90
18,2200,95
18,2300,95
19,0,78
19,100,77
19,200,83
19,300,93
19,400,96
19,500,92
19,600,89
19,700,85
19,800,82
19,900,86
19,1000,93
19,1100,93
19,1200,95
19,1300,87
19,1400,84
19,1500,83
19,1600,81
19,1700,89
19,1800,81
19,1900,85
19,2000,86
19,2100,87
19,2200,81
19,2300,83
20,0,80
20,100,77
20,200,78
20,300,67
20,400,65
20,500,69
20,600,84
20,700,88
20,800,90
20,900,91
20,1000,91
20,1100,91
20,1200,91
20,1300,91
20,1400,89
20,1500,90
20,1600,90
20,1700,89
20,1800,89
20,1900,87
20,2000,87
20,2100,91
20,2200,88
20,2300,71
21,0,65
21,100,68
21,200,61
21,300,63
21,400,58
21,500,64
21,600,61
21,700,62
21,800,75
21,900,81
21,1000,85
21,1100,88
21,1200,89
21,1300,95
21,1400,94
21,1500,92
21,1600,92
21,1700,90
21,1800,90
21,1900,92
21,2000,94
21,2100,88
21,2200,79
21,2300,74
22,0,75
22,100,75
22,200,71
22,300,71
22,400,76
22,500,79
22,600,81
22,700,87
22,800,89
22,900,90
22,1000,92
22,1100,93
22,1200,93
22,1300,92
22,1400,91
22,1500,93
22,1600,93
22,1700,91
22,1800,89
22,1900,86
22,2000,88
22,2100,86
22,2200,85
22,2300,81
23,0,79
23,100,68
23,200,69
23,300,77
23,400,81
23,500,80
23,600,79
23,700,76
23,800,83
23,900,87
23,1000,90
23,1100,91
23,1200,94
23,1300,93
23,1400,95
23,1500,97
23,1600,96
23,1700,97
23,1800,98
23,1900,98
23,2000,99
23,2100,99
23,2200,99
23,2300,98
24,0,97
24,100,95
24,200,85
24,300,81
24,400,89
24,500,85
24,600,89
24,700,91
24,800,89
24,900,88
24,1000,88
24,1100,90
24,1200,95
24,1300,95
24,1400,96
24,1500,98
24,1600,98
24,1700,98
24,1800,97
24,1900,93
24,2000,96
24,2100,96
24,2200,88
24,2300,84
25,0,77
25,100,71
25,200,71
25,300,66
25,400,67
25,500,74
25,600,67
25,700,70
25,800,79
25,900,84
25,1000,91
25,1100,94
25,1200,95
25,1300,95
25,1400,91
25,1500,95
25,1600,97
25,1700,97
25,1800,97
25,1900,98
25,2000,98
25,2100,98
25,2200,86
25,2300,80
26,0,76
26,100,77
26,200,71
26,300,66
26,400,67
26,500,64
26,600,67
26,700,68
26,800,77
26,900,80
26,1000,94
26,1100,96
26,1200,95
26,1300,94
26,1400,92
26,1500,92
26,1600,91
26,1700,92
26,1800,91
26,1900,91
26,2000,90
26,2100,89
26,2200,86
26,2300,81
27,0,79
27,100,74
27,200,71
27,300,71
27,400,70
27,500,75
27,600,79
27,700,78
27,800,76
27,900,84
27,1000,88
27,1100,89
27,1200,89
27,1300,90
27,1400,90
27,1500,91
27,1600,92
27,1700,91
27,1800,93
27,1900,92
27,2000,93
27,2100,91
27,2200,86
27,2300,78
28,0,75
28,100,71
28,200,68
28,300,65
28,400,64
28,500,65
28,600,63
28,700,63
28,800,67
28,900,71
28,1000,71
28,1100,77
28,1200,80
28,1300,82
28,1400,82
28,1500,83
28,1600,83
28,1700,85
28,1800,84
28,1900,87
28,2000,86
28,2100,85
28,2200,77
28,2300,69
29,0,62
29,100,60
29,200,57
29,300,56
29,400,66
29,500,62
29,600,66
29,700,62
29,800,70
29,900,75
29,1000,79
29,1100,86
29,1200,82
29,1300,82
29,1400,82
29,1500,86
29,1600,83
29,1700,85
29,1800,85
29,1900,83
29,2000,83
29,2100,78
29,2200,69
29,2300,55
30,0,55
30,100,50
30,200,57
30,300,50
30,400,56
30,500,56
30,600,57
30,700,61
30,800,63
30,900,70
30,1000,75
30,1100,85
30,1200,88
30,1300,89
30,1400,90
30,1500,91
30,1600,92
30,1700,93
30,1800,95
30,1900,94
30,2000,95
30,2100,91
30,2200,79
30,2300,62
31,0,60
31,100,61
31,200,60
31,300,62
31,400,57
31,500,57
31,600,60
31,700,61
31,800,64
31,900,78
31,1000,84
31,1100,86
31,1200,76
31,1300,78
31,1400,84
31,1500,88
31,1600,80
31,1700,79
31,1800,82
31,1900,87
31,2000,90
31,2100,89
31,2200,84
31,2300,72
1,0,71
1,100,63
1,200,64
1,300,62
1,400,60
1,500,65
1,600,63
1,700,65
1,800,71
1,900,80
1,1000,83
1,1100,85
1,1200,75
1,1300,78
1,1400,80
1,1500,82
1,1600,83
1,1700,80
1,1800,79
1,1900,84
1,2000,85
1,2100,81
1,2200,75
1,2300,65
2,0,71
2,100,71
2,200,63
2,300,62
2,400,65
2,500,65
2,600,66
2,700,70
2,800,74
2,900,79
2,1000,84
2,1100,81
2,1200,77
2,1300,78
2,1400,78
2,1500,78
2,1600,80
2,1700,85
2,1800,86
2,1900,91
2,2000,87
2,2100,86
2,2200,78
2,2300,70
3,0,67
3,100,67
3,200,60
3,300,59
3,400,61
3,500,63
3,600,63
3,700,65
3,800,72
3,900,79
3,1000,84
3,1100,87
3,1200,89
3,1300,89
3,1400,89
3,1500,87
3,1600,88
3,1700,88
3,1800,89
3,1900,90
3,2000,92
3,2100,94
3,2200,90
3,2300,89
4,0,82
4,100,71
4,200,76
4,300,65
4,400,71
4,500,73
4,600,72
4,700,71
4,800,74
4,900,83
4,1000,88
4,1100,90
4,1200,92
4,1300,93
4,1400,93
4,1500,94
4,1600,91
4,1700,91
4,1800,88
4,1900,89
4,2000,92
4,2100,91
4,2200,82
4,2300,73
5,0,68
5,100,66
5,200,66
5,300,65
5,400,64
5,500,68
5,600,67
5,700,70
5,800,79
5,900,86
5,1000,88
5,1100,90
5,1200,90
5,1300,89
5,1400,91
5,1500,92
5,1600,93
5,1700,95
5,1800,96
5,1900,96
5,2000,97
5,2100,94
5,2200,90
5,2300,74
6,0,70
6,100,70
6,200,72
6,300,72
6,400,76
6,500,67
6,600,78
6,700,86
6,800,79
6,900,86
6,1000,91
6,1100,91
6,1200,94
6,1300,94
6,1400,95
6,1500,95
6,1600,96
6,1700,96
6,1800,96
6,1900,95
6,2000,96
6,2100,95
6,2200,85
6,2300,71
7,0,68
7,100,65
7,200,65
7,300,67
7,400,66
7,500,69
7,600,69
7,700,69
7,800,76
7,900,79
7,1000,91
7,1100,92
7,1200,95
7,1300,95
7,1400,95
7,1500,94
7,1600,95
7,1700,93
7,1800,95
7,1900,94
7,2000,95
7,2100,95
7,2200,83
7,2300,71
8,0,67
8,100,65
8,200,67
8,300,64
8,400,68
8,500,65
8,600,84
8,700,94
8,800,94
8,900,91
8,1000,96
8,1100,97
8,1200,97
8,1300,98
8,1400,98
8,1500,99
8,1600,99
8,1700,99
8,1800,99
8,1900,99
8,2000,99
8,2100,99
8,2200,99
8,2300,81
9,0,69
9,100,63
9,200,66
9,300,68
9,400,66
9,500,70
9,600,75
9,700,73
9,800,81
9,900,84
9,1000,91
9,1100,92
9,1200,93
9,1300,95
9,1400,95
9,1500,96
9,1600,96
9,1700,97
9,1800,97
9,1900,98
9,2000,98
9,2100,97
9,2200,93
9,2300,73
10,0,66
10,100,61
10,200,62
10,300,62
10,400,63
10,500,63
10,600,66
10,700,68
10,800,76
10,900,83
10,1000,87
10,1100,90
10,1200,91
10,1300,90
10,1400,92
10,1500,91
10,1600,93
10,1700,91
10,1800,92
10,1900,94
10,2000,93
10,2100,92
10,2200,84
10,2300,74
11,0,64
11,100,60
11,200,61
11,300,61
11,400,60
11,500,59
11,600,61
11,700,62
11,800,69
11,900,80
11,1000,84
11,1100,87
11,1200,89
11,1300,89
11,1400,90
11,1500,89
11,1600,89
11,1700,89
11,1800,91
11,1900,88
11,2000,90
11,2100,89
11,2200,84
11,2300,73
12,0,65
12,100,61
12,200,58
12,300,62
12,400,57
12,500,61
12,600,62
12,700,63
12,800,71
12,900,81
12,1000,85
12,1100,88
12,1200,87
12,1300,88
12,1400,89
12,1500,87
12,1600,86
12,1700,87
12,1800,89
12,1900,89
12,2000,88
12,2100,85
12,2200,76
12,2300,68
13,0,67
13,100,60
13,200,61
13,300,59
13,400,60
13,500,63
13,600,64
13,700,67
13,800,72
13,900,78
13,1000,83
13,1100,85
13,1200,86
13,1300,87
13,1400,87
13,1500,89
13,1600,89
13,1700,88
13,1800,87
13,1900,87
13,2000,87
13,2100,83
13,2200,81
13,2300,71
14,0,65
14,100,63
14,200,63
14,300,62
14,400,60
14,500,62
14,600,66
14,700,65
14,800,74
14,900,79
14,1000,83
14,1100,85
14,1200,86
14,1300,86
14,1400,89
14,1500,88
14,1600,87
14,1700,92
14,1800,92
14,1900,91
14,2000,89
14,2100,86
14,2200,81
14,2300,73
15,0,68
15,100,63
15,200,62
15,300,63
15,400,63
15,500,68
15,600,71
15,700,71
15,800,75
15,900,80
15,1000,83
15,1100,82
15,1200,84
15,1300,86
15,1400,86
15,1500,93
15,1600,93
15,1700,93
15,1800,89
15,1900,87
15,2000,87
15,2100,85
15,2200,81
15,2300,74
16,0,65
16,100,60
16,200,57
16,300,56
16,400,57
16,500,58
16,600,71
16,700,76
16,800,75
16,900,80
16,1000,80
16,1100,80
16,1200,81
16,1300,84
16,1400,86
16,1500,85
16,1600,85
16,1700,85
16,1800,86
16,1900,87
16,2000,89
16,2100,87
16,2200,81
16,2300,71
17,0,63
17,100,60
17,200,62
17,300,62
17,400,61
17,500,58
17,600,67
17,700,64
17,800,74
17,900,80
17,1000,89
17,1100,88
17,1200,87
17,1300,86
17,1400,86
17,1500,86
17,1600,89
17,1700,88
17,1800,89
17,1900,89
17,2000,89
17,2100,85
17,2200,79
17,2300,70
18,0,62
18,100,61
18,200,66
18,300,58
18,400,55
18,500,56
18,600,58
18,700,61
18,800,69
18,900,78
18,1000,83
18,1100,83
18,1200,86
18,1300,87
18,1400,88
18,1500,88
18,1600,88
18,1700,92
18,1800,91
18,1900,93
18,2000,94
18,2100,93
18,2200,86
18,2300,76
19,0,63
19,100,68
19,200,71
19,300,68
19,400,65
19,500,72
19,600,89
19,700,79
19,800,86
19,900,90
19,1000,93
19,1100,97
19,1200,97
19,1300,96
19,1400,94
19,1500,93
19,1600,93
19,1700,93
19,1800,97
19,1900,98
19,2000,98
19,2100,97
19,2200,97
19,2300,97
20,0,97
20,100,93
20,200,92
20,300,77
20,400,74
20,500,71
20,600,73
20,700,79
20,800,78
20,900,85
20,1000,88
20,1100,82
20,1200,88
20,1300,88
20,1400,82
20,1500,91
20,1600,93
20,1700,97
20,1800,97
20,1900,96
20,2000,97
20,2100,97
20,2200,97
20,2300,97
21,0,95
21,100,84
21,200,87
21,300,78
21,400,77
21,500,77
21,600,82
21,700,82
21,800,84
21,900,88
21,1000,88
21,1100,90
21,1200,88
21,1300,89
21,1400,89
21,1500,89
21,1600,91
21,1700,91
21,1800,92
21,1900,92
21,2000,96
21,2100,96
21,2200,93
21,2300,88
22,0,79
22,100,79
22,200,72
22,300,74
22,400,86
22,500,82
22,600,79
22,700,84
22,800,96
22,900,94
22,1000,94
22,1100,91
22,1200,89
22,1300,90
22,1400,90
22,1500,89
22,1600,87
22,1700,89
22,1800,92
22,1900,93
22,2000,96
22,2100,97
22,2200,86
22,2300,72
23,0,68
23,100,68
23,200,67
23,300,61
23,400,64
23,500,60
23,600,59
23,700,64
23,800,72
23,900,85
23,1000,90
23,1100,91
23,1200,90
23,1300,81
23,1400,77
23,1500,83
23,1600,92
23,1700,90
23,1800,91
23,1900,94
23,2000,95
23,2100,91
23,2200,84
23,2300,72
24,0,70
24,100,68
24,200,66
24,300,66
24,400,66
24,500,62
24,600,64
24,700,68
24,800,74
24,900,81
24,1000,85
24,1100,80
24,1200,77
24,1300,88
24,1400,91
24,1500,93
24,1600,94
24,1700,81
24,1800,89
24,1900,93
24,2000,95
24,2100,96
24,2200,85
24,2300,72
25,0,72
25,100,70
25,200,61
25,300,61
25,400,64
25,500,66
25,600,70
25,700,70
25,800,79
25,900,86
25,1000,91
25,1100,93
25,1200,95
25,1300,96
25,1400,96
25,1500,97
25,1600,97
25,1700,98
25,1800,98
25,1900,98
25,2000,98
25,2100,98
25,2200,90
25,2300,78
26,0,75
26,100,66
26,200,68
26,300,62
26,400,66
26,500,65
26,600,79
26,700,81
26,800,80
26,900,85
26,1000,89
26,1100,90
26,1200,93
26,1300,94
26,1400,94
26,1500,95
26,1600,96
26,1700,97
26,1800,96
26,1900,96
26,2000,97
26,2100,96
26,2200,90
26,2300,85
27,0,78
27,100,75
27,200,80
27,300,78
27,400,66
27,500,77
27,600,75
27,700,75
27,800,72
27,900,78
27,1000,78
27,1100,78
27,1200,83
27,1300,86
27,1400,96
27,1500,96
27,1600,95
27,1700,93
27,1800,91
27,1900,88
27,2000,92
27,2100,89
27,2200,86
27,2300,87
28,0,90
28,100,95
28,200,93
28,300,87
28,400,78
28,500,79
28,600,77
28,700,76
28,800,83
28,900,86
28,1000,88
28,1100,87
28,1200,89
28,1300,93
28,1400,98
28,1500,98
28,1600,98
28,1700,98
28,1800,98
28,1900,98
28,2000,98
28,2100,98
28,2200,96
28,2300,89
29,0,76
29,100,77
29,200,67
29,300,63
29,400,62
29,500,67
29,600,73
29,700,70
29,800,75
29,900,95
29,1000,97
29,1100,97
29,1200,97
29,1300,97
29,1400,97
29,1500,96
29,1600,93
29,1700,92
29,1800,95
29,1900,96
29,2000,97
29,2100,96
29,2200,93
29,2300,85
30,0,79
30,100,71
30,200,65
30,300,61
30,400,54
30,500,59
30,600,67
30,700,65
30,800,73
30,900,82
30,1000,86
30,1100,85
30,1200,80
30,1300,77
30,1400,84
30,1500,88
30,1600,91
30,1700,93
30,1800,94
30,1900,95
30,2000,96
30,2100,97
30,2200,91
30,2300,62
31,0,53
31,100,62
31,200,57
31,300,54
31,400,57
31,500,59
31,600,61
31,700,76
31,800,82
31,900,82
31,1000,87
31,1100,86
31,1200,85
31,1300,84
31,1400,87
31,1500,88
31,1600,91
31,1700,90
31,1800,93
31,1900,95
31,2000,96
31,2100,95
31,2200,86
31,2300,71
1,0,67
1,100,64
1,200,59
1,300,64
1,400,66
1,500,62
1,600,65
1,700,69
1,800,73
1,900,82
1,1000,80
1,1100,83
1,1200,85
1,1300,85
1,1400,76
1,1500,70
1,1600,79
1,1700,79
1,1800,88
1,1900,93
1,2000,94
1,2100,94
1,2200,87
1,2300,69
2,0,65
2,100,66
2,200,67
2,300,67
2,400,68
2,500,75
2,600,81
2,700,81
2,800,81
2,900,83
2,1000,87
2,1100,89
2,1200,86
2,1300,84
2,1400,84
2,1500,81
2,1600,81
2,1700,93
2,1800,97
2,1900,96
2,2000,94
2,2100,93
2,2200,89
2,2300,94
3,0,95
3,100,86
3,200,77
3,300,71
3,400,64
3,500,62
3,600,56
3,700,68
3,800,71
3,900,75
3,1000,76
3,1100,80
3,1200,81
3,1300,80
3,1400,82
3,1500,80
3,1600,79
3,1700,81
3,1800,82
3,1900,83
3,2000,82
3,2100,81
3,2200,78
3,2300,68
4,0,62
4,100,59
4,200,58
4,300,57
4,400,56
4,500,59
4,600,61
4,700,64
4,800,74
4,900,82
4,1000,86
4,1100,90
4,1200,90
4,1300,90
4,1400,91
4,1500,91
4,1600,93
4,1700,95
4,1800,95
4,1900,96
4,2000,96
4,2100,97
4,2200,85
4,2300,68
5,0,60
5,100,61
5,200,56
5,300,54
5,400,53
5,500,55
5,600,56
5,700,60
5,800,67
5,900,73
5,1000,81
5,1100,81
5,1200,73
5,1300,79
5,1400,77
5,1500,79
5,1600,79
5,1700,85
5,1800,86
5,1900,92
5,2000,94
5,2100,92
5,2200,82
5,2300,77
6,0,70
6,100,64
6,200,62
6,300,72
6,400,74
6,500,74
6,600,77
6,700,77
6,800,82
6,900,86
6,1000,89
6,1100,90
6,1200,88
6,1300,88
6,1400,89
6,1500,90
6,1600,90
6,1700,91
6,1800,92
6,1900,94
6,2000,93
6,2100,93
6,2200,87
6,2300,83
7,0,78
7,100,79
7,200,74
7,300,69
7,400,68
7,500,73
7,600,76
7,700,76
7,800,76
7,900,81
7,1000,85
7,1100,91
7,1200,91
7,1300,92
7,1400,92
7,1500,93
7,1600,95
7,1700,96
7,1800,96
7,1900,97
7,2000,97
7,2100,97
7,2200,93
7,2300,81
8,0,78
8,100,72
8,200,72
8,300,66
8,400,84
8,500,81
8,600,70
8,700,75
8,800,82
8,900,88
8,1000,89
8,1100,90
8,1200,89
8,1300,90
8,1400,89
8,1500,90
8,1600,91
8,1700,89
8,1800,89
8,1900,89
8,2000,89
8,2100,88
8,2200,84
8,2300,76
9,0,69
9,100,66
9,200,63
9,300,63
9,400,63
9,500,65
9,600,69
9,700,70
9,800,80
9,900,83
9,1000,88
9,1100,89
9,1200,89
9,1300,89
9,1400,91
9,1500,91
9,1600,93
9,1700,93
9,1800,93
9,1900,92
9,2000,93
9,2100,93
9,2200,85
9,2300,74
10,0,68
10,100,64
10,200,62
10,300,61
10,400,63
10,500,62
10,600,64
10,700,65
10,800,75
10,900,82
10,1000,85
10,1100,87
10,1200,85
10,1300,85
10,1400,88
10,1500,91
10,1600,92
10,1700,95
10,1800,95
10,1900,95
10,2000,95
10,2100,97
10,2200,98
10,2300,98
11,0,98
11,100,98
11,200,85
11,300,84
11,400,82
11,500,72
11,600,76
11,700,80
11,800,84
11,900,93
11,1000,94
11,1100,94
11,1200,95
11,1300,95
11,1400,95
11,1500,96
11,1600,97
11,1700,97
11,1800,98
11,1900,98
11,2000,97
